"l4_pcode","date_start","ch_pcfl","ch_sviol","ch_cviol","st_crctrl","st_tactrl","st_confront","st_destroy","al_nviol","al_viol","time","l1_pcode","l1_ar","l1_en","l2_pcode","l2_ar","l2_en","l3_pcode","l3_ar","l3_en","l4_ar","l4_en","p1","p2","p3"
"C2541",2011-08-07,1,0,0,0,0,0,0,0,0,187,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040101","تلدو","Taldu","تلدو","Taldu",0,1,0
"C2541",2011-04-22,1,0,0,0,0,0,0,0,0,80,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040101","تلدو","Taldu","تلدو","Taldu",0,1,0
"C2541",2011-12-10,0,0,1,0,0,1,0,0,0,312,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040101","تلدو","Taldu","تلدو","Taldu",0,1,0
"C2541",2011-10-24,0,0,0,0,1,0,0,0,0,265,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040101","تلدو","Taldu","تلدو","Taldu",0,1,0
"C2541",2011-12-24,0,0,1,0,0,1,0,0,0,326,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040101","تلدو","Taldu","تلدو","Taldu",0,1,0
"C2541",2012-05-25,0,0,1,0,0,1,0,0,0,479,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040101","تلدو","Taldu","تلدو","Taldu",0,0,1
"C2541",2011-12-05,0,0,0,0,1,0,0,0,0,307,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040101","تلدو","Taldu","تلدو","Taldu",0,1,0
"C2541",2011-12-17,0,0,1,0,0,1,0,0,0,319,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040101","تلدو","Taldu","تلدو","Taldu",0,1,0
"C2541",2012-01-20,0,0,1,0,0,0,0,0,0,353,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040101","تلدو","Taldu","تلدو","Taldu",0,0,1
"C2541",2011-04-08,1,1,0,0,0,0,0,0,0,66,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040101","تلدو","Taldu","تلدو","Taldu",1,0,0
"C2762",2011-11-22,0,0,0,0,1,0,0,0,0,294,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",0,1,0
"C2762",2012-02-22,0,1,0,0,0,0,0,0,0,386,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",0,0,1
"C2762",2011-06-28,0,0,0,0,0,0,0,1,0,147,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",0,1,0
"C2762",2011-05-13,1,1,0,0,0,0,1,0,0,101,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",0,1,0
"C2762",2011-11-25,0,0,0,0,1,0,0,0,0,297,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",0,1,0
"C2762",2011-11-29,0,0,0,0,1,0,0,0,0,301,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",0,1,0
"C2762",2011-04-08,0,1,0,0,0,0,0,0,0,66,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",1,0,0
"C2762",2011-04-27,1,0,0,0,1,0,0,0,0,85,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",0,1,0
"C2762",2011-10-26,0,0,0,0,1,0,0,0,0,267,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",0,1,0
"C2762",2011-05-07,1,1,0,0,0,0,0,0,0,95,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",0,1,0
"C2762",2011-12-02,0,0,0,0,0,0,1,0,0,304,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",0,1,0
"C2762",2012-02-23,0,1,0,0,0,0,0,0,0,387,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",0,0,1
"C2762",2011-05-17,0,1,0,0,0,0,0,0,0,105,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",0,1,0
"C2762",2011-11-20,0,0,0,0,0,0,0,0,1,292,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",0,1,0
"C2762",2011-09-05,0,0,0,0,1,0,0,0,0,216,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",0,1,0
"C2762",2011-04-22,1,0,0,0,0,0,0,0,0,80,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",0,1,0
"C2762",2011-04-28,0,1,0,0,0,0,0,0,0,86,"SY04","حمص","Homs","SY0403","تلكلخ","Tall Kalakh","SY040300","مركز تلكلخ","Tall Kalakh","تلكلخ","Tall Kalakh",0,1,0
"C5343",2011-04-12,0,0,0,0,1,0,0,0,1,70,"SY10","طرطوس","Tartous","SY1002","بانياس","Banyas","SY100200","مركز بانياس","Banyas","البيضة","Beida",1,0,0
"C5343",2011-05-12,0,0,0,0,1,0,0,0,0,100,"SY10","طرطوس","Tartous","SY1002","بانياس","Banyas","SY100200","مركز بانياس","Banyas","البيضة","Beida",0,1,0
"C5343",2011-04-13,1,0,0,0,0,0,0,0,0,71,"SY10","طرطوس","Tartous","SY1002","بانياس","Banyas","SY100200","مركز بانياس","Banyas","البيضة","Beida",1,0,0
"C2280",2011-07-29,0,0,0,0,1,0,0,0,0,178,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",0,1,0
"C2280",2011-06-03,1,0,0,0,0,0,0,0,0,122,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",0,1,0
"C2280",2011-06-24,1,1,0,0,1,0,0,0,0,143,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",0,1,0
"C2280",2011-07-22,1,0,0,0,0,0,0,0,0,171,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",0,1,0
"C2280",2011-08-23,1,0,0,0,0,0,0,0,0,203,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",0,1,0
"C2280",2011-09-02,1,0,0,1,0,0,0,0,0,213,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",0,1,0
"C2280",2011-04-22,1,0,0,0,0,0,0,0,0,80,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",0,1,0
"C2280",2011-09-20,0,0,0,0,1,0,0,0,0,231,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",0,1,0
"C2280",2011-05-27,1,0,0,0,0,0,0,0,0,115,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",0,1,0
"C2280",2011-07-08,1,0,0,0,0,0,0,0,0,157,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",0,1,0
"C2280",2011-09-21,0,0,0,0,1,0,0,0,0,232,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",0,1,0
"C2280",2011-06-25,1,0,0,0,1,0,0,0,0,144,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",0,1,0
"C2280",2011-09-09,1,0,0,0,1,0,0,0,0,220,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",0,1,0
"C2280",2011-04-15,1,0,0,0,0,0,0,0,0,73,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",1,0,0
"C2280",2011-08-17,0,0,0,0,1,0,0,0,0,197,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",0,1,0
"C2280",2011-08-01,1,0,0,0,1,0,0,0,0,181,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",0,1,0
"C2280",2011-07-06,1,0,0,0,0,0,0,0,0,155,"SY03","ريف دمشق","Rural Damascus","SY0301","مركز ريف دمشق","Rural Damascus","SY030101","الكسوة","Kisweh","الكسوة","Kisweh",0,1,0
"C3585",2011-10-10,0,0,0,0,0,0,0,1,0,251,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,1,0
"C3585",2011-04-29,1,0,0,0,0,0,0,0,0,87,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,1,0
"C3585",2011-06-27,1,0,0,0,0,0,0,1,0,146,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,1,0
"C3585",2012-05-07,0,0,0,0,0,0,0,1,0,461,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,0,1
"C3585",2011-06-10,1,0,0,0,0,0,0,0,0,129,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,1,0
"C3585",2011-04-17,1,0,0,0,0,0,0,0,0,75,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",1,0,0
"C3585",2011-08-24,0,0,0,0,1,0,0,0,0,204,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,1,0
"C3585",2011-11-12,0,0,0,0,0,0,0,1,0,284,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,1,0
"C3585",2011-12-02,0,0,0,0,0,0,0,1,0,304,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,1,0
"C3585",2011-07-22,1,0,0,0,0,0,0,0,0,171,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,1,0
"C3585",2012-03-17,0,0,0,0,0,0,0,1,0,410,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,0,1
"C3585",2011-06-17,1,0,0,0,0,0,0,0,0,136,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,1,0
"C3585",2011-11-18,0,0,0,0,0,0,0,1,0,290,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,1,0
"C3585",2011-08-02,1,0,0,0,1,0,0,0,0,182,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,1,0
"C3585",2011-04-15,1,0,0,0,0,0,0,0,0,73,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",1,0,0
"C3585",2011-05-27,1,0,0,1,0,0,0,0,0,115,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,1,0
"C3585",2011-11-25,0,0,0,0,0,0,0,1,0,297,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,1,0
"C3585",2011-05-07,1,0,0,0,0,0,0,0,0,95,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,1,0
"C3585",2011-06-24,1,0,0,1,0,0,0,0,0,143,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,1,0
"C3585",2011-04-25,0,0,0,0,1,0,0,0,0,83,"SY06","اللاذقية","Lattakia","SY0602","جبلة","Jablah","SY060200","مركز جبلة","Jablah","جبلة","Jablah",0,1,0
"C3671",2012-06-08,0,0,1,0,0,1,0,0,0,493,"SY06","اللاذقية","Lattakia","SY0603","الحفة","Al-Haffa","SY060300","مركزالحفة","Al-Haffa","الحفة","Al-Haffa",0,0,1
"C3671",2012-06-11,0,0,1,0,0,1,0,0,0,496,"SY06","اللاذقية","Lattakia","SY0603","الحفة","Al-Haffa","SY060300","مركزالحفة","Al-Haffa","الحفة","Al-Haffa",0,0,1
"C3671",2012-06-09,0,0,1,0,0,1,0,0,0,494,"SY06","اللاذقية","Lattakia","SY0603","الحفة","Al-Haffa","SY060300","مركزالحفة","Al-Haffa","الحفة","Al-Haffa",0,0,1
"C3671",2012-06-05,0,0,1,0,0,1,0,0,0,490,"SY06","اللاذقية","Lattakia","SY0603","الحفة","Al-Haffa","SY060300","مركزالحفة","Al-Haffa","الحفة","Al-Haffa",0,0,1
"C3671",2012-06-17,0,0,0,0,1,0,0,0,0,502,"SY06","اللاذقية","Lattakia","SY0603","الحفة","Al-Haffa","SY060300","مركزالحفة","Al-Haffa","الحفة","Al-Haffa",0,0,1
"C3671",2012-06-13,0,0,1,0,0,1,0,0,0,498,"SY06","اللاذقية","Lattakia","SY0603","الحفة","Al-Haffa","SY060300","مركزالحفة","Al-Haffa","الحفة","Al-Haffa",0,0,1
"C3671",2011-04-15,1,0,0,0,0,0,0,0,0,73,"SY06","اللاذقية","Lattakia","SY0603","الحفة","Al-Haffa","SY060300","مركزالحفة","Al-Haffa","الحفة","Al-Haffa",1,0,0
"C3671",2012-06-05,0,0,1,0,0,1,0,0,0,490,"SY06","اللاذقية","Lattakia","SY0603","الحفة","Al-Haffa","SY060300","مركزالحفة","Al-Haffa","الحفة","Al-Haffa",0,0,1
"C3671",2012-06-12,0,0,1,0,0,1,0,0,0,497,"SY06","اللاذقية","Lattakia","SY0603","الحفة","Al-Haffa","SY060300","مركزالحفة","Al-Haffa","الحفة","Al-Haffa",0,0,1
"C5054",2011-11-09,1,0,0,0,0,0,0,0,0,281,"SY08","الحسكة","Al- Hasakeh","SY0804","رأس العين","Ras Al Ain","SY080401","درباسية","Darbasiyah","الدرباسية","Darbasiyah",0,1,0
"C5054",2011-07-08,1,0,0,0,0,0,0,0,0,157,"SY08","الحسكة","Al- Hasakeh","SY0804","رأس العين","Ras Al Ain","SY080401","درباسية","Darbasiyah","الدرباسية","Darbasiyah",0,1,0
"C5054",2011-05-13,1,0,0,0,0,0,0,0,0,101,"SY08","الحسكة","Al- Hasakeh","SY0804","رأس العين","Ras Al Ain","SY080401","درباسية","Darbasiyah","الدرباسية","Darbasiyah",0,1,0
"C5054",2011-06-10,1,0,0,0,0,0,0,0,0,129,"SY08","الحسكة","Al- Hasakeh","SY0804","رأس العين","Ras Al Ain","SY080401","درباسية","Darbasiyah","الدرباسية","Darbasiyah",0,1,0
"C5054",2011-05-20,1,0,0,0,0,0,0,0,0,108,"SY08","الحسكة","Al- Hasakeh","SY0804","رأس العين","Ras Al Ain","SY080401","درباسية","Darbasiyah","الدرباسية","Darbasiyah",0,1,0
"C5054",2011-04-15,1,0,0,0,0,0,0,0,0,73,"SY08","الحسكة","Al- Hasakeh","SY0804","رأس العين","Ras Al Ain","SY080401","درباسية","Darbasiyah","الدرباسية","Darbasiyah",1,0,0
"C5054",2011-06-30,0,0,0,0,0,0,0,1,0,149,"SY08","الحسكة","Al- Hasakeh","SY0804","رأس العين","Ras Al Ain","SY080401","درباسية","Darbasiyah","الدرباسية","Darbasiyah",0,1,0
"C5054",2011-11-27,0,0,0,0,0,0,0,1,0,299,"SY08","الحسكة","Al- Hasakeh","SY0804","رأس العين","Ras Al Ain","SY080401","درباسية","Darbasiyah","الدرباسية","Darbasiyah",0,1,0
"C5054",2011-07-01,1,0,0,0,0,0,0,0,0,150,"SY08","الحسكة","Al- Hasakeh","SY0804","رأس العين","Ras Al Ain","SY080401","درباسية","Darbasiyah","الدرباسية","Darbasiyah",0,1,0
"C5054",2011-05-27,1,0,0,0,0,0,0,0,0,115,"SY08","الحسكة","Al- Hasakeh","SY0804","رأس العين","Ras Al Ain","SY080401","درباسية","Darbasiyah","الدرباسية","Darbasiyah",0,1,0
"C5221",2012-02-13,0,0,0,0,0,0,0,1,0,377,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,0,1
"C5221",2011-11-30,0,0,0,0,0,0,0,1,0,302,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
"C5221",2011-11-28,0,0,0,0,0,0,0,1,0,300,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
"C5221",2012-04-07,0,0,0,0,0,0,0,1,0,431,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,0,1
"C5221",2011-06-16,0,0,0,0,0,0,0,1,0,135,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
"C5221",2011-07-31,0,0,0,0,0,0,0,1,0,180,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
"C5221",2011-12-09,0,0,0,0,0,0,0,1,0,311,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
"C5221",2011-12-06,0,0,0,0,0,0,0,1,0,308,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
"C5221",2012-07-18,0,0,0,0,0,0,0,1,0,533,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,0,1
"C5221",2011-12-21,0,0,0,0,0,0,0,1,0,323,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
"C5221",2011-07-28,0,0,0,0,0,0,0,1,0,177,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
"C5221",2011-06-30,0,0,0,0,0,0,0,1,0,149,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
"C5221",2011-11-29,0,0,0,0,0,0,0,1,0,301,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
"C5221",2011-07-26,0,0,0,0,0,0,0,1,0,175,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
"C5221",2011-07-14,0,0,0,0,0,0,0,1,0,163,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
"C5221",2011-11-22,0,0,0,0,0,0,0,1,0,294,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
"C5221",2011-12-24,0,0,0,0,0,0,0,1,0,326,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
"C5221",2012-06-26,0,0,0,0,0,0,0,1,0,511,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,0,1
"C5221",2011-12-16,0,0,0,0,0,0,0,1,0,318,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
"C5221",2011-04-15,1,0,0,0,0,0,0,0,0,73,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",1,0,0
"C5221",2012-03-16,0,0,0,0,0,0,0,1,0,409,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,0,1
"C5221",2012-03-18,0,0,0,0,0,0,0,1,0,411,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,0,1
"C5221",2011-06-21,1,0,0,0,0,0,0,1,0,140,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
"C5221",2012-05-26,0,0,0,0,0,0,0,1,0,480,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,0,1
"C5221",2012-01-07,0,0,0,0,0,0,0,1,0,340,"SY10","طرطوس","Tartous","SY1000","مركز طرطوس","Tartous","SY100000","مركز طرطوس","Tartous","طرطوس","Tartous",0,1,0
